# Id,y
10000,-66.0024234902313509110172162763774394989013671875000
10001,451.4065044011549616698175668716430664062500000000000
10002,-461.6764170602991725900210440158843994140625000000000
10003,40.5012087537230840439406165387481451034545898437500
10004,-126.7447224540369461465161293745040893554687500000000
10005,-342.5345518192510212429624516516923904418945312500000
10006,-396.5555421135891833728237543255090713500976562500000
10007,335.5412790790874169033486396074295043945312500000000
10008,-99.5124208706234867349849082529544830322265625000000
10009,304.8125398062759359163464978337287902832031250000000
10010,68.8945304897854384762467816472053527832031250000000
10011,412.3691954559070609320770017802715301513671875000000
10012,54.9423710247680432416927942540496587753295898437500
10013,-17.0055507547797795098176720784977078437805175781250
10014,-597.8499575722611325545585714280605316162109375000000
10015,443.5022887864149083725351374596357345581054687500000
10016,144.7744869780435124084760900586843490600585937500000
10017,-57.4111636725365102051910071168094873428344726562500
10018,134.3878275774605413062090519815683364868164062500000
10019,-108.9837759891086506058854865841567516326904296875000
10020,153.8248284250669541961542563512921333312988281250000
10021,611.7359836022022818724508397281169891357421875000000
10022,588.3896503384219158760970458388328552246093750000000
10023,-131.0167999580198170406220015138387680053710937500000
10024,-61.1356211412295138529771065805107355117797851562500
10025,-374.2484953169726509258907753974199295043945312500000
10026,74.1579930796540622850443469360470771789550781250000
10027,137.4383787361043971486651571467518806457519531250000
10028,420.0866117967904642682697158306837081909179687500000
10029,196.7656257134427448818314587697386741638183593750000
10030,268.4428498005316328089975286275148391723632812500000
10031,638.4749102511088949540862813591957092285156250000000
10032,127.3787313869197106441788491792976856231689453125000
10033,1.3491187583999646459886889715562574565410614013672
10034,22.7104531774079880790395691292360424995422363281250
10035,342.2395345225646678954944945871829986572265625000000
10036,307.7039669741719194462348241358995437622070312500000
10037,348.1382087009397992005688138306140899658203125000000
10038,-168.6528613073542999245546525344252586364746093750000
10039,-20.2211309046172260650564567185938358306884765625000
10040,-551.7499275731114494192297570407390594482421875000000
10041,-429.9718040667401623977639246731996536254882812500000
10042,261.8919587067439920247124973684549331665039062500000
10043,389.8204261292212891021335963159799575805664062500000
10044,-96.1656222735655319411307573318481445312500000000000
10045,-210.7108012563241459247365128248929977416992187500000
10046,278.8818687840112033882178366184234619140625000000000
10047,-427.4533010310491363270557485520839691162109375000000
10048,-172.9032529175671584198425989598035812377929687500000
10049,467.2643783557858228050463367253541946411132812500000
10050,-631.5587355874388322263257578015327453613281250000000
10051,-355.5316593381785423844121396541595458984375000000000
10052,143.1732755386038320466468576341867446899414062500000
10053,69.1992025989420938003604533150792121887207031250000
10054,275.5882739767254179241717793047428131103515625000000
10055,-263.1886122041023554629646241664886474609375000000000
10056,167.4983072324125430441199569031596183776855468750000
10057,104.5778958901425710337207419797778129577636718750000
10058,230.0700866100754922172200167551636695861816406250000
10059,20.9880266445765073513030074536800384521484375000000
10060,-4.8225812625016031276459216314833611249923706054688
10061,-201.9229408106373284681467339396476745605468750000000
10062,560.0639265657699752409826032817363739013671875000000
10063,55.2884762524490298574164626188576221466064453125000
10064,671.3015746918347304017515853047370910644531250000000
10065,-493.7487382852285122680768836289644241333007812500000
10066,-279.3530367325920451548881828784942626953125000000000
10067,-53.7125276131479978403149289079010486602783203125000
10068,379.6981955009754301499924622476100921630859375000000
10069,315.0714108579815047050942666828632354736328125000000
10070,169.1300173261431041282776277512311935424804687500000
10071,-271.5993032690113864191516768187284469604492187500000
10072,783.8022226750341587830916978418827056884765625000000
10073,44.5773115155484944693853321950882673263549804687500
10074,57.4067800545774034048918110784143209457397460937500
10075,-161.0782741430679720906482543796300888061523437500000
10076,-220.6695784788573746482143178582191467285156250000000
10077,223.2412944292917131861031521111726760864257812500000
10078,352.6655955437541933861211873590946197509765625000000
10079,13.1632913662655930409073334885761141777038574218750
10080,-461.9941469857305378354794811457395553588867187500000
10081,305.3721466914233815259649418294429779052734375000000
10082,-230.5965617386112285203125793486833572387695312500000
10083,359.0744432425439640610420610755681991577148437500000
10084,-430.2605633759214356359734665602445602416992187500000
10085,-115.5488220554619118729533511213958263397216796875000
10086,-88.9600638786737505370183498598635196685791015625000
10087,-488.2901898080418732206453569233417510986328125000000
10088,-139.3503385471352657987154088914394378662109375000000
10089,57.3388081085268126457776816096156835556030273437500
10090,-190.3362427216642629446141654625535011291503906250000
10091,-6.5080929148245676429951345198787748813629150390625
10092,189.2910777470183347759302705526351928710937500000000
10093,346.6036781856552693170669954270124435424804687500000
10094,871.6273206485896025697002187371253967285156250000000
10095,-147.0135373865384735836414620280265808105468750000000
10096,443.4899377794297947730228770524263381958007812500000
10097,-30.4984329744369517811719560995697975158691406250000
10098,185.4634575344593656609504250809550285339355468750000
10099,-119.9171715173280006183631485328078269958496093750000
10100,43.5752380018072926759487017989158630371093750000000
10101,58.3185715522443857139478495810180902481079101562500
10102,-197.1524682983976219929900253191590309143066406250000
10103,-70.4716067884122026043769437819719314575195312500000
10104,-342.8460532886676901398459449410438537597656250000000
10105,-29.2335898737170047922973026288673281669616699218750
10106,49.5229292961035980624728836119174957275390625000000
10107,-16.2461441379131414919356757309287786483764648437500
10108,33.7750692616068803886264504399150609970092773437500
10109,-68.8830774832413510466722073033452033996582031250000
10110,25.8633994936968534261723107192665338516235351562500
10111,-617.3142842716954419302055612206459045410156250000000
10112,-185.9044130119489182106917724013328552246093750000000
10113,323.7831061093863240785140078514814376831054687500000
10114,-35.6621957221279259897528390865772962570190429687500
10115,-733.5297711613835645039216615259647369384765625000000
10116,-240.7385626473610500397626310586929321289062500000000
10117,-381.9731466242488977513858117163181304931640625000000
10118,75.3199446216950292409819667227566242218017578125000
10119,36.6103264591178216846856230404227972030639648437500
10120,-28.7562702250231048139994527446106076240539550781250
10121,-481.1606279685880735996761359274387359619140625000000
10122,408.8502304229886590292153414338827133178710937500000
10123,-765.0217471991634283767780289053916931152343750000000
10124,178.0726965163703994221577886492013931274414062500000
10125,-7.6498793856732731910597067326307296752929687500000
10126,134.7968462337592541189223993569612503051757812500000
10127,-477.4585142128701704677951056510210037231445312500000
10128,-248.7062530132359938761510420590639114379882812500000
10129,-361.8846572238637122609361540526151657104492187500000
10130,-18.7556117485541804512649832759052515029907226562500
10131,7.7956043744346743551432155072689056396484375000000
10132,-109.1059897253836368236079579219222068786621093750000
10133,-63.0737452421942990099523740354925394058227539062500
10134,591.8231837349156876371125690639019012451171875000000
10135,259.6126336966277676765457727015018463134765625000000
10136,-279.8658320087675406284688506275415420532226562500000
10137,93.2253594005183998660868383012712001800537109375000
10138,-427.2873154191352114139590412378311157226562500000000
10139,84.3865663308981055479307542555034160614013671875000
10140,-311.5446306441554042976349592208862304687500000000000
10141,11.4192686125615416870004992233589291572570800781250
10142,-297.8314684235852496385632548481225967407226562500000
10143,-331.9289709686432274793332908302545547485351562500000
10144,656.0132305257304778933757916092872619628906250000000
10145,-476.6626813650536860222928225994110107421875000000000
10146,361.1940451337746367244108114391565322875976562500000
10147,-150.1852686119229076666670152917504310607910156250000
10148,299.9467190243238405855663586407899856567382812500000
10149,-191.7214321927078231055929791182279586791992187500000
10150,151.9499951161201352078933268785476684570312500000000
10151,-64.6727578157642284395478782244026660919189453125000
10152,351.2448616306334656655963044613599777221679687500000
10153,-370.6364457562725078787480015307664871215820312500000
10154,349.2249817861110159356030635535717010498046875000000
10155,273.5246096168013991700718179345130920410156250000000
10156,783.1971843196873805936775170266628265380859375000000
10157,-124.2378897357401257295350660569965839385986328125000
10158,-155.2200443299082337489380734041333198547363281250000
10159,-506.9556493864101867075078189373016357421875000000000
10160,201.6932123856153680208080913871526718139648437500000
10161,-415.1740571596362201489682774990797042846679687500000
10162,-348.1651051695645833206071984022855758666992187500000
10163,-201.9522410868096073954802704975008964538574218750000
10164,-658.9504470533369158147252164781093597412109375000000
10165,179.3464016817152355542930308729410171508789062500000
10166,124.0692581616872303129639476537704467773437500000000
10167,-209.1502535520176877525955205783247947692871093750000
10168,213.7051347740057849478034768253564834594726562500000
10169,-82.1172102380893420559004880487918853759765625000000
10170,-97.1102698972685658418413368053734302520751953125000
10171,124.2680057464804832534355227835476398468017578125000
10172,50.2899156571428775919230247382074594497680664062500
10173,538.7439592813368562929099425673484802246093750000000
10174,630.0175345543368621292756870388984680175781250000000
10175,217.2592778265442632346093887463212013244628906250000
10176,-491.7337413267076726697268895804882049560546875000000
10177,-131.1417511388327454824320739135146141052246093750000
10178,362.3930224172945600003004074096679687500000000000000
10179,-14.3630380554082641708646406186744570732116699218750
10180,-30.2617573616762918220501887844875454902648925781250
10181,-107.3235807672991768413339741528034210205078125000000
10182,-334.0625929296718368277652189135551452636718750000000
10183,299.5063996464327829016838222742080688476562500000000
10184,-103.4722148450534433550274115987122058868408203125000
10185,179.8204994671942529294028645381331443786621093750000
10186,122.2007088790069673223115387372672557830810546875000
10187,86.5803716169062909102649427950382232666015625000000
10188,386.4825605669919923457200638949871063232421875000000
10189,-613.3611745045823226973880082368850708007812500000000
10190,-269.8163873834627111136796884238719940185546875000000
10191,260.7314512622858160284522455185651779174804687500000
10192,-44.6201612804272400580885005183517932891845703125000
10193,-159.1571757641685849193891044706106185913085937500000
10194,-145.2455987935751693385100224986672401428222656250000
10195,447.2282148760012887578341178596019744873046875000000
10196,476.3569859695945751809631474316120147705078125000000
10197,121.7942134532724196560593554750084877014160156250000
10198,-1.5356790561065054578904209847678430378437042236328
10199,410.7440965387812070730433333665132522583007812500000
10200,90.8280997996474468436645111069083213806152343750000
10201,150.0733695684511701529117999598383903503417968750000
10202,24.0336529615468634801800362765789031982421875000000
10203,273.8866340536304733177530579268932342529296875000000
10204,-154.5292603802509745491988724097609519958496093750000
10205,42.5889015070657848127666511572897434234619140625000
10206,617.3417063168562890496104955673217773437500000000000
10207,38.9393607614295902408230176661163568496704101562500
10208,-91.4361011949041539992322213947772979736328125000000
10209,225.3532747739112949147965991869568824768066406250000
10210,151.0582757708564827225927729159593582153320312500000
10211,-86.9166477364600211785727879032492637634277343750000
10212,-101.7178895800730060727801173925399780273437500000000
10213,161.9377650260551035898970440030097961425781250000000
10214,357.8704141035454995289910584688186645507812500000000
10215,32.1459781865542737477881019003689289093017578125000
10216,-379.1453992002921040693763643503189086914062500000000
10217,-165.9421322236719902321055997163057327270507812500000
10218,257.4539216945410089465440250933170318603515625000000
10219,-124.8385077918411241171270376071333885192871093750000
10220,47.0845147229920115705681382678449153900146484375000
10221,-67.0506513898020131136945565231144428253173828125000
10222,287.1733441341638126687030307948589324951171875000000
10223,836.2674277701623850589385256171226501464843750000000
10224,-78.7332926020563945712638087570667266845703125000000
10225,-293.0092291521938250298262573778629302978515625000000
10226,284.9163264622560518546379171311855316162109375000000
10227,377.9514320082276981338509358465671539306640625000000
10228,-473.9426195897226534725632518529891967773437500000000
10229,-538.8094549766042291594203561544418334960937500000000
10230,-372.9047504031866537843598052859306335449218750000000
10231,-83.3770088996875102793637779541313648223876953125000
10232,157.4620595191128131773439235985279083251953125000000
10233,167.5029145615103232103137997910380363464355468750000
10234,-105.6904057431964218949360656552016735076904296875000
10235,561.1616879176283418928505852818489074707031250000000
10236,-149.3553189574681141493783798068761825561523437500000
10237,196.9668051235222776540467748418450355529785156250000
10238,-33.8199117275796865556003467645496129989624023437500
10239,5.1994198823374855322754228836856782436370849609375
10240,-121.7084229606325180839121458120644092559814453125000
10241,53.4735798173784218079163110814988613128662109375000
10242,531.2918938411247609110432676970958709716796875000000
10243,-157.6026225893759260543447453528642654418945312500000
10244,-183.7719623926122949342243373394012451171875000000000
10245,643.8322464256623334222240373492240905761718750000000
10246,17.7803060101294576611508091446012258529663085937500
10247,-92.0793971946026630348569597117602825164794921875000
10248,485.4931646050748668130836449563503265380859375000000
10249,-221.2365786079392364626983180642127990722656250000000
10250,490.6065050484614289416640531271696090698242187500000
10251,-43.6771591542504893368459306657314300537109375000000
10252,139.9332298711763655774120707064867019653320312500000
10253,207.5044744276110577629879117012023925781250000000000
10254,17.0926470243602004472904809517785906791687011718750
10255,-396.4720331605291221421794034540653228759765625000000
10256,-168.3016676152915067632420687004923820495605468750000
10257,-75.5932410012443085634004091843962669372558593750000
10258,-292.0735078007695051383052486926317214965820312500000
10259,-59.3736653466331318895754520781338214874267578125000
10260,247.3690470643843468678824137896299362182617187500000
10261,206.8311275818564354267437011003494262695312500000000
10262,17.4624644640801527373241697205230593681335449218750
10263,-181.8114850065695975445123622193932533264160156250000
10264,300.1761509454860288315103389322757720947265625000000
10265,-567.6387247955888142314506694674491882324218750000000
10266,311.5932728526349819730967283248901367187500000000000
10267,-9.9295118354921214631758630275726318359375000000000
10268,161.4078230454780111813306575641036033630371093750000
10269,272.3855992297234251964255236089229583740234375000000
10270,55.1224574194255296788469422608613967895507812500000
10271,-15.2782674121976729253447047085501253604888916015625
10272,286.4023019429027954174671322107315063476562500000000
10273,387.8886119434745296530309133231639862060546875000000
10274,-148.5788886363865799467021133750677108764648437500000
10275,171.9523524483958567543595563620328903198242187500000
10276,-411.5705922226790107742999680340290069580078125000000
10277,213.8025382707521089287183713167905807495117187500000
10278,133.9300243737171456359646981582045555114746093750000
10279,-99.0171775012416759409461519680917263031005859375000
10280,-162.4172422455823436848731944337487220764160156250000
10281,-39.0741901134787639193746144883334636688232421875000
10282,-295.1584521832393761542334686964750289916992187500000
10283,141.3248135435956669425650034099817276000976562500000
10284,163.0598300533458484551374567672610282897949218750000
